Latitude,Longitude,Depth
6.817,-73.161,138.1
6.803,-73.138,143.7
7.463,-73.124,137.8
6.798,-73.147,146.4
6.781,-73.110,148.0
7.407,-73.159,135.8
6.793,-73.131,147.6
6.852,-73.162,143.4
6.798,-73.049,146.6
6.774,-73.388,124.2
6.843,-72.941,141.7
6.820,-73.125,152.2
6.769,-73.153,154.9
6.779,-73.132,152.0
6.771,-73.136,143.6
6.807,-73.145,144.9
6.755,-73.175,152.1
6.774,-73.200,147.9
6.780,-73.388,123.8
6.828,-73.191,139.3
6.769,-73.311,140.0
6.761,-73.145,145.8
6.814,-73.153,143.4
6.744,-73.442,119.3
6.774,-73.149,134.0
6.786,-73.162,158.0
6.383,-73.605,107.9
6.790,-73.158,147.2
6.793,-73.130,145.1
6.752,-73.089,139.4
6.736,-73.035,151.0
6.787,-73.154,144.5
6.245,-73.698,105.7
6.330,-73.548,114.6
6.831,-73.166,147.4
6.823,-73.089,145.3
5.764,-73.842,111.1
6.820,-73.081,139.0
6.824,-73.143,145.6
6.795,-73.158,142.2
6.801,-73.074,136.8
6.725,-73.188,144.0
6.829,-73.104,141.0
7.500,-73.153,144.2
6.761,-73.129,154.6
6.795,-73.100,147.3
6.765,-73.143,144.5
6.734,-73.207,152.0
6.790,-73.088,150.4
6.790,-73.140,147.2
6.781,-73.099,140.0
6.784,-73.111,145.3
6.706,-73.193,143.5
6.773,-73.189,136.6
6.636,-73.150,150.0
6.809,-73.247,161.0
6.715,-73.139,148.6
6.785,-73.035,143.3
6.793,-73.127,145.4
6.752,-73.123,141.7
6.763,-73.111,143.3
6.754,-73.109,141.9
6.791,-73.156,142.0
5.725,-73.883,108.0
6.758,-73.192,146.0
6.781,-73.157,146.4
6.811,-73.129,147.9
6.354,-73.571,110.7
6.811,-73.120,132.9
6.762,-73.141,149.1
6.813,-73.162,146.4
6.792,-73.145,143.7
6.825,-73.193,138.6
6.227,-73.856,100.8
6.783,-73.144,153.6
6.804,-73.153,143.5
6.724,-73.140,141.4
6.757,-73.128,149.2
6.278,-73.610,109.8
6.774,-73.158,144.6
6.793,-73.107,149.9
6.822,-73.161,144.7
6.751,-73.142,144.0
6.807,-73.099,146.5
6.771,-73.102,143.3
6.760,-73.160,141.4
6.769,-73.056,144.6
6.814,-73.170,147.5
6.776,-73.064,137.8
6.831,-73.125,145.3
6.782,-73.092,150.9
6.785,-73.146,140.2
6.799,-73.072,141.9
6.784,-73.136,146.6
6.774,-73.053,148.2
6.502,-73.670,103.7
6.790,-73.131,140.5
6.807,-73.135,146.7
6.820,-73.135,148.8
6.699,-73.520,18.1
6.765,-73.089,148.6
6.560,-73.522,113.9
6.817,-73.188,142.5
6.869,-72.949,144.4
6.847,-73.148,144.5
6.772,-73.054,143.4
6.831,-73.176,144.5
6.765,-73.146,146.5
5.881,-73.780,111.9
6.805,-73.123,146.6
6.764,-73.141,143.2
6.783,-73.134,145.0
6.781,-73.192,145.1
6.796,-73.112,146.2
6.755,-73.140,150.0
6.671,-73.222,148.0
6.821,-73.038,143.3
6.796,-73.151,141.3
6.812,-73.152,148.8
6.822,-73.142,155.3
6.358,-73.705,106.5
6.642,-73.279,148.0
6.804,-73.155,143.9
6.744,-73.516,109.8
6.604,-73.184,139.5
6.788,-73.117,148.8
6.716,-73.174,143.8
6.809,-73.156,145.6
6.774,-73.132,142.6
6.564,-73.557,110.4
7.062,-73.157,0.0
6.830,-73.151,147.1
6.680,-73.236,154.0
6.760,-73.115,155.3
6.837,-73.229,136.4
6.830,-73.212,138.7
6.809,-73.170,158.3
6.835,-73.078,140.5
6.772,-73.163,146.9
6.817,-73.154,140.0
6.728,-73.168,136.0
6.781,-73.130,147.7
6.789,-73.001,134.6
6.444,-73.954,30.3
6.798,-73.171,147.9
6.805,-73.157,143.0
6.844,-72.953,149.1
6.808,-73.106,145.7
6.773,-73.353,137.2
6.788,-73.174,141.2
6.806,-73.144,141.7
6.815,-73.132,144.3
6.809,-73.152,147.4
6.746,-73.120,150.4
7.136,-73.028,107.8
7.478,-73.118,143.3
6.813,-73.120,150.0
6.812,-73.130,141.4
6.804,-73.151,124.0
6.793,-73.123,143.7
6.788,-73.158,141.4
6.753,-73.204,141.1
6.786,-73.162,144.6
6.765,-73.112,145.0
6.697,-73.523,111.0
6.828,-73.199,150.1
6.704,-73.144,158.0
6.828,-73.180,149.7
6.605,-73.181,118.4
6.812,-73.165,145.6
6.864,-72.854,123.2
6.743,-73.165,152.0
6.878,-73.129,146.2
6.778,-73.138,139.1
7.374,-73.196,134.8
6.752,-73.039,140.2
6.796,-73.145,142.3
6.808,-73.129,148.1
6.701,-73.187,147.8
6.768,-73.105,148.0
5.859,-73.736,115.4
6.755,-73.202,145.2
6.848,-73.216,143.1
6.757,-73.080,150.5
6.777,-73.154,137.9
6.761,-73.115,157.0
6.764,-73.140,142.3
6.782,-73.358,124.9
6.773,-73.091,148.7
6.785,-73.138,152.0
6.825,-73.159,149.9
6.776,-73.151,149.7
7.386,-73.257,126.6
5.864,-73.751,108.0
6.755,-73.024,151.2
6.768,-73.117,140.0
6.774,-73.122,142.0
6.765,-73.166,139.3
6.784,-73.136,150.7
6.828,-73.160,150.1
6.815,-73.029,142.7
6.774,-73.139,145.6
6.645,-73.033,142.0
6.806,-73.129,146.1
6.724,-73.192,148.0
6.771,-73.136,144.7
6.507,-73.487,107.1
6.799,-73.129,153.2
5.852,-73.854,110.1
6.781,-73.185,142.6
6.816,-73.111,152.8
6.748,-73.066,141.3
6.734,-73.200,152.0
6.806,-73.130,147.0
6.788,-73.157,141.3
6.785,-73.122,143.2
6.726,-73.191,143.8
6.708,-73.208,144.0
5.985,-73.974,3.8
6.167,-73.776,101.3
6.746,-73.167,154.8
6.803,-73.111,146.5
6.790,-73.103,143.7
6.775,-73.089,148.0
6.744,-73.136,133.9
6.364,-73.630,108.7
6.788,-73.095,149.2
6.791,-73.149,144.7
6.687,-73.178,145.7
6.858,-73.099,139.8
6.694,-73.241,155.8
6.536,-73.482,115.9
6.767,-73.020,135.9
6.786,-73.095,143.3
6.866,-73.223,118.0
6.769,-73.192,140.0
6.823,-73.175,137.5
6.786,-73.155,149.3
6.747,-73.136,151.2
6.799,-73.128,150.0
6.796,-73.166,146.9
6.785,-73.079,149.0
6.835,-73.407,121.6
6.765,-73.156,151.5
7.215,-73.918,22.9
6.869,-73.131,141.8
6.785,-73.088,147.9
7.110,-74.270,63.4
6.797,-73.144,146.5
6.793,-73.088,153.5
6.730,-73.189,150.8
6.816,-73.091,144.0
6.638,-73.181,154.4
7.441,-73.094,143.9
6.774,-73.129,142.0
6.857,-72.946,121.0
6.792,-73.010,144.3
6.811,-73.143,144.6
6.782,-73.179,137.7
6.611,-73.184,144.0
6.702,-73.227,135.0
6.810,-73.149,149.9
6.814,-73.154,148.0
6.833,-73.147,142.3
7.094,-73.363,121.3
6.816,-73.114,151.1
6.774,-73.102,149.4
6.801,-73.078,142.7
6.768,-73.111,149.3
6.712,-73.208,144.0
6.814,-73.110,140.6
6.772,-73.018,141.7
6.772,-73.112,142.9
6.496,-73.506,113.9
6.722,-73.203,146.8
6.796,-73.105,148.9
7.419,-73.194,130.1
6.784,-73.156,147.6
6.751,-73.109,138.6
6.753,-73.125,150.8
6.762,-73.157,147.3
6.820,-73.055,150.4
6.793,-73.193,145.8
6.769,-73.183,135.9
6.763,-73.165,144.8
6.871,-73.278,124.8
6.794,-73.141,145.7
6.764,-73.096,151.5
6.729,-73.143,142.0
6.791,-73.171,146.4
6.751,-73.099,142.0
6.763,-73.079,153.9
6.881,-73.333,119.5
6.808,-73.129,147.8
6.738,-73.161,156.0
6.729,-73.079,145.4
6.774,-73.111,148.0
6.837,-73.145,142.0
7.424,-73.151,131.9
6.820,-73.211,156.5
6.746,-73.111,144.9
6.916,-73.178,158.0
6.804,-73.134,139.6
6.818,-73.139,146.0
6.570,-73.509,111.4
6.815,-72.976,148.0
6.800,-73.130,148.2
7.031,-73.474,107.9
6.864,-73.161,142.0
6.782,-72.992,138.4
6.775,-72.909,152.3
6.807,-73.149,152.0
6.810,-73.139,147.1
6.783,-73.165,145.7
6.821,-73.001,144.4
6.525,-73.604,107.4
6.843,-73.322,128.1
6.771,-73.115,135.8
6.810,-73.149,148.0
7.395,-73.208,130.0
6.794,-73.162,143.1
6.806,-73.142,144.5
6.860,-73.088,131.5
6.787,-73.154,140.0
7.483,-73.164,127.1
6.797,-73.149,150.0
6.788,-73.124,152.4
6.350,-73.529,119.1
6.812,-73.133,147.0
6.773,-73.140,151.0
6.791,-73.089,151.3
6.844,-73.145,152.4
6.810,-73.177,141.0
6.760,-73.150,143.4
6.806,-73.184,139.9
6.825,-73.125,154.0
6.788,-73.102,149.6
6.807,-73.134,149.3
6.740,-73.142,143.6
6.785,-73.129,141.3
6.795,-73.117,142.7
6.713,-73.111,138.0
6.758,-73.151,139.9
6.791,-73.133,148.0
6.781,-73.187,142.6
7.527,-73.045,156.0
6.774,-73.140,138.0
6.795,-73.042,143.3
6.784,-73.167,146.4
6.040,-73.703,124.0
6.833,-73.159,143.0
6.811,-73.180,133.9
6.351,-73.577,114.9
6.057,-73.731,95.4
6.778,-73.129,141.5
6.742,-73.188,157.9
7.452,-73.204,118.3
7.408,-73.214,131.5
6.763,-73.144,149.5
6.792,-73.101,153.0
6.801,-73.138,148.4
6.722,-73.245,144.5
6.793,-73.036,147.9
6.733,-73.116,150.1
6.720,-72.964,132.5
6.764,-73.156,139.1
6.713,-73.205,144.7
5.784,-73.838,111.3
6.801,-73.041,149.8
6.816,-73.158,146.8
6.794,-73.376,140.3
6.928,-72.821,123.1
6.767,-73.177,137.8
6.826,-73.135,142.5
6.757,-73.156,144.6
6.758,-73.096,149.8
6.837,-73.157,147.7
6.778,-73.089,147.3
6.797,-73.133,147.4
6.786,-73.177,137.0
6.742,-73.098,146.5
6.889,-73.369,112.6
6.788,-73.065,148.0
6.604,-73.102,171.9
6.796,-73.187,141.4
6.758,-73.119,135.3
6.804,-73.120,146.9
6.786,-73.160,144.6
6.785,-73.145,151.2
6.786,-73.187,127.1
6.560,-73.518,113.6
7.260,-74.002,8.5
6.799,-73.178,145.0
6.785,-72.970,124.7
6.726,-73.198,135.2
6.869,-73.267,152.2
6.788,-73.165,149.3
6.763,-73.042,143.9
6.796,-73.130,147.8
7.479,-73.159,130.4
6.750,-73.197,147.4
6.796,-73.058,142.1
6.799,-73.153,150.0
6.778,-73.094,155.1
6.801,-73.115,152.4
6.647,-73.215,144.0
6.786,-73.144,142.6
6.799,-73.185,144.5
6.786,-73.127,148.0
6.753,-73.155,132.4
6.831,-73.154,145.1
6.781,-73.142,150.0
6.560,-73.527,111.6
6.799,-72.988,146.2
6.799,-73.158,147.0
6.787,-73.143,146.4
6.797,-73.105,146.9
6.786,-73.186,138.3
6.782,-73.087,137.0
6.768,-73.141,148.9
6.776,-73.081,147.1
6.812,-73.166,148.2
6.761,-73.176,157.1
6.766,-73.124,138.5
6.789,-73.164,136.7
6.631,-73.058,168.4
6.770,-73.125,144.9
6.811,-73.113,145.9
6.557,-73.596,12.5
6.827,-73.178,143.4
6.810,-72.981,146.7
6.379,-73.663,40.0
6.855,-73.181,141.7
6.746,-73.194,135.2
6.806,-73.126,152.0
6.775,-73.140,145.0
6.803,-73.139,152.4
6.280,-73.666,111.2
6.818,-73.151,142.4
6.780,-73.117,147.8
6.752,-73.120,145.9
6.809,-73.117,150.0
6.800,-73.126,141.0
7.566,-73.214,130.4
6.707,-73.507,109.8
6.718,-73.181,138.8
6.801,-73.123,144.5
6.797,-73.121,150.1
6.818,-73.149,143.3
6.928,-72.871,139.9
6.786,-73.078,150.9
6.787,-72.992,148.0
6.878,-73.063,144.6
6.895,-73.499,96.2
6.757,-73.129,142.4
6.768,-72.950,146.8
6.796,-73.095,136.0
6.765,-73.143,143.1
6.811,-73.147,145.8
6.786,-72.957,149.3
6.791,-73.147,149.3
6.782,-73.145,143.4
6.751,-73.383,122.4
6.793,-73.129,142.2
6.775,-73.152,154.0
6.788,-73.070,142.1
6.791,-73.138,145.5
6.797,-73.118,148.0
6.772,-73.113,141.7
6.790,-73.179,147.9
6.758,-73.150,142.0
6.858,-73.173,150.4
6.843,-73.157,140.0
6.831,-73.143,147.1
6.759,-73.082,155.7
6.764,-73.081,147.3
6.801,-73.154,141.1
6.852,-73.116,147.1
6.775,-73.150,145.7
6.746,-73.166,146.0
6.552,-73.511,115.4
6.742,-73.159,150.2
6.804,-73.148,146.7
6.748,-73.135,149.6
6.738,-73.204,145.3
6.772,-73.182,150.0
7.482,-73.174,138.4
6.730,-73.145,144.1
6.807,-73.142,144.9
6.031,-73.719,108.5
6.747,-73.132,134.8
6.747,-73.171,148.0
6.788,-73.135,147.8
6.772,-73.144,138.6
6.757,-73.123,147.1
6.716,-73.198,145.3
6.788,-73.135,133.9
6.770,-73.154,144.0
5.751,-73.933,111.4
6.796,-73.138,151.7
6.821,-73.731,95.4
6.746,-73.131,146.0
6.790,-73.122,152.3
6.997,-73.130,137.0
6.839,-73.137,147.7
7.552,-73.134,140.2
6.769,-73.093,143.4
5.907,-73.667,117.8
6.794,-73.138,150.0
6.841,-73.004,142.0
6.775,-73.117,148.2
6.753,-73.207,144.8
6.790,-73.143,143.6
6.796,-73.146,142.0
6.773,-73.094,139.3
6.767,-73.065,137.1
6.719,-72.910,159.0
6.773,-73.151,145.4
6.789,-73.139,141.0
6.769,-73.127,140.6
6.790,-73.160,147.5
6.776,-73.175,149.1
6.776,-73.129,140.9
6.794,-73.143,146.7
6.814,-73.106,148.7
6.778,-73.133,141.1
6.806,-73.182,143.4
6.798,-73.151,145.5
6.760,-72.789,138.6
6.801,-73.159,147.9
6.780,-73.159,144.3
7.009,-73.373,119.0
6.817,-73.151,146.5
6.547,-73.537,110.6
6.800,-73.140,138.0
6.825,-73.197,143.3
6.675,-73.233,141.8
6.758,-73.141,140.0
6.573,-73.552,107.6
6.775,-73.131,141.5
6.790,-73.150,145.9
7.286,-74.020,17.1
6.817,-73.189,142.3
6.793,-73.130,139.0
6.820,-73.089,141.9
6.794,-73.101,145.1
6.723,-73.131,140.8
6.688,-73.107,145.7
6.757,-73.132,151.8
6.784,-73.151,145.4
6.804,-73.034,148.5
6.785,-73.155,150.0
6.234,-73.824,102.8
6.812,-73.291,120.1
7.469,-73.304,105.0
7.335,-73.205,135.5
6.117,-74.222,32.1
6.768,-73.102,142.4
6.814,-73.162,144.7
6.882,-73.278,127.1
6.757,-73.143,130.9
6.781,-73.175,139.7
6.763,-73.155,137.6
6.749,-73.218,145.6
6.805,-73.117,148.2
6.292,-73.729,93.5
6.772,-73.130,148.8
6.760,-73.146,144.3
6.827,-73.175,129.8
6.801,-73.169,146.7
6.783,-73.070,142.6
6.734,-73.472,105.3
6.782,-73.144,149.2
6.800,-73.113,145.7
6.515,-73.142,144.4
6.785,-73.134,145.9
6.816,-73.118,140.2
6.790,-73.118,151.6
6.785,-73.153,148.0
6.378,-73.633,104.6
6.763,-73.138,140.8
6.815,-73.134,148.3
6.143,-73.656,114.3
6.809,-73.137,144.0
6.767,-73.211,160.5
6.772,-73.126,146.3
6.560,-73.526,105.7
6.777,-73.164,141.9
6.498,-73.560,108.9
6.793,-73.170,141.0
6.807,-73.149,145.9
6.809,-73.165,138.8
6.786,-73.147,145.7
6.773,-73.154,146.6
6.763,-73.166,147.4
6.813,-73.178,144.2
7.003,-73.391,119.5
6.495,-73.742,98.6
6.702,-73.185,151.6
6.684,-73.223,143.9
6.764,-73.188,143.4
6.790,-73.096,141.8
6.800,-73.176,143.2
6.812,-73.089,145.5
6.743,-73.164,145.4
6.811,-72.982,145.2
6.720,-73.222,152.3
6.830,-73.144,143.6
6.849,-73.135,135.4
6.787,-73.163,144.0
6.762,-73.138,148.5
6.757,-73.098,142.3
6.819,-73.091,148.7
6.785,-73.133,144.7
6.806,-73.167,144.4
6.809,-73.227,136.8
6.805,-73.159,144.0
6.824,-73.077,145.9
6.799,-73.161,145.4
6.774,-73.180,138.0
6.192,-73.844,84.0
6.767,-73.183,150.2
6.764,-73.178,145.0
6.502,-73.635,98.0
6.799,-73.135,151.3
6.779,-73.134,149.1
6.550,-72.994,191.0
6.817,-73.152,143.0
6.825,-73.158,145.6
6.855,-73.120,156.7
6.838,-73.132,144.1
6.813,-73.109,154.3
6.772,-73.092,146.8
6.766,-73.149,148.5
7.455,-73.352,122.0
6.801,-73.102,149.6
6.793,-73.145,146.0
6.714,-73.214,144.7
6.797,-73.153,147.1
6.789,-73.133,140.8
6.781,-73.162,141.3
6.682,-73.205,148.0
6.416,-73.678,112.1
6.797,-73.060,137.5
6.808,-73.162,143.5
6.535,-73.492,102.0
6.760,-73.149,139.8
6.781,-73.117,138.1
6.789,-73.085,150.9
6.779,-73.140,143.1
6.818,-73.175,141.5
6.812,-73.167,144.0
6.749,-73.360,118.7
6.728,-73.126,153.1
6.810,-73.153,148.7
7.443,-73.410,112.2
7.590,-73.615,98.7
6.819,-73.118,151.2
6.576,-73.888,26.5
6.681,-73.105,4.0
6.797,-73.195,138.2
6.733,-73.285,124.5
6.867,-73.199,142.9
6.874,-73.323,123.7
6.774,-73.157,143.8
6.754,-73.155,149.0
6.799,-73.120,147.4
6.785,-73.065,144.0
6.806,-73.158,145.5
6.664,-73.598,105.1
6.807,-73.149,149.1
6.780,-73.122,143.9
6.778,-73.074,145.4
6.788,-73.149,138.0
6.727,-73.148,155.6
7.149,-73.320,120.4
6.736,-73.119,144.2
6.774,-73.118,144.0
6.557,-73.577,115.7
6.810,-73.180,146.9
6.781,-73.126,152.8
6.770,-73.100,146.5
6.761,-73.146,135.0
7.357,-73.213,133.1
6.785,-73.072,145.6
6.753,-73.101,150.0
6.741,-73.208,149.7
6.730,-73.168,149.1
6.785,-73.154,142.8
6.790,-73.124,143.4
6.815,-73.184,137.5
6.845,-73.156,151.1
7.451,-73.185,132.2
6.811,-73.025,146.8
6.782,-73.180,148.4
6.798,-73.173,140.0
6.815,-73.147,142.6
6.787,-73.117,153.8
6.858,-73.362,116.1
6.791,-72.999,145.3
6.801,-73.166,142.0
6.674,-73.203,143.4
6.811,-73.162,139.7
6.874,-73.364,121.6
6.475,-73.660,107.5
6.764,-73.192,137.0
6.806,-73.113,146.7
6.710,-73.175,147.2
6.795,-73.140,147.1
6.706,-73.158,145.8
6.866,-73.321,123.4
6.814,-73.162,145.0
6.801,-73.177,144.6
6.794,-73.111,147.7
6.792,-73.132,150.2
6.788,-73.135,145.7
6.786,-73.152,149.6
6.780,-73.077,142.4
6.797,-73.097,151.9
6.737,-73.163,138.0
6.827,-73.206,144.0
6.760,-73.161,143.8
6.833,-73.155,148.3
6.804,-73.143,144.5
6.763,-73.154,144.7
6.731,-73.098,140.0
6.789,-73.119,140.5
6.735,-73.168,148.0
6.767,-73.168,135.3
6.754,-73.126,141.2
6.786,-73.416,122.5
6.677,-73.041,138.2
6.763,-73.101,130.1
6.524,-73.550,110.9
6.783,-73.118,143.1
6.754,-73.102,147.7
6.801,-73.134,145.1
6.770,-73.125,145.7
6.794,-73.141,149.8
6.810,-73.147,143.3
6.580,-73.490,114.9
6.847,-73.341,119.4
6.767,-73.108,138.1
6.828,-73.152,145.5
6.835,-73.021,142.7
6.809,-73.128,149.6
6.791,-73.150,143.2
6.499,-73.556,116.0
6.784,-73.030,144.0
6.847,-73.159,141.3
6.740,-73.077,143.7
6.789,-73.097,146.8
6.808,-73.165,149.2
6.799,-73.165,144.8
6.809,-73.129,138.5
6.816,-73.167,146.4
6.803,-73.135,154.0
6.769,-73.074,143.3
6.360,-73.562,61.1
6.802,-73.135,144.2
6.744,-73.159,140.6
6.545,-73.207,140.9
6.784,-73.194,135.4
6.825,-73.135,161.1
6.805,-73.166,137.6
6.816,-73.339,119.0
6.752,-73.139,143.2
6.155,-73.744,105.0
6.784,-73.186,154.0
6.719,-73.425,121.9
6.769,-73.151,144.0
6.790,-73.139,142.2
6.818,-73.191,143.8
6.690,-73.196,156.4
6.738,-73.230,151.4
6.818,-73.110,137.7
6.790,-73.126,146.0
6.738,-73.107,143.5
6.866,-73.322,122.0
6.804,-73.148,145.3
6.871,-72.819,153.5
6.792,-73.160,140.9
6.787,-73.150,147.6
6.805,-73.165,145.6
6.808,-73.155,147.0
6.784,-73.197,139.1
6.727,-73.281,155.6
6.595,-73.466,159.9
6.826,-73.145,143.9
6.826,-73.041,140.6
6.783,-73.153,146.6
6.760,-73.141,152.7
6.787,-73.142,142.7
6.762,-73.173,142.3
6.807,-73.146,148.7
6.563,-73.600,104.8
7.349,-73.120,11.2
6.787,-73.140,143.1
6.765,-73.125,140.1
6.792,-73.139,144.3
7.010,-72.994,4.0
6.572,-73.505,116.9
6.453,-73.510,121.3
6.174,-73.644,111.1
6.761,-73.157,133.6
6.776,-73.166,146.0
6.565,-73.418,118.8
6.790,-73.178,151.9
6.729,-73.069,144.6
6.753,-73.195,145.8
6.809,-73.156,145.7
6.789,-73.400,139.5
7.582,-73.082,159.7
6.859,-73.137,147.6
6.799,-73.122,152.0
6.383,-73.583,105.7
6.803,-73.092,146.0
6.764,-73.139,141.9
6.055,-73.726,111.9
6.704,-73.130,138.0
6.769,-73.185,141.7
6.828,-73.084,137.2
7.420,-73.192,130.6
6.695,-73.201,140.1
6.779,-73.179,137.8
6.785,-73.110,142.0
6.794,-73.185,145.5
6.787,-73.195,142.4
6.806,-73.128,144.0
6.798,-73.131,145.8
5.884,-73.856,104.4
6.357,-73.638,116.9
6.477,-73.735,102.4
6.802,-73.154,146.9
6.759,-73.098,147.7
6.832,-73.355,130.7
6.728,-73.195,154.0
6.755,-73.117,144.6
6.781,-73.127,139.2
6.825,-73.133,150.7
6.769,-73.286,133.6
6.789,-73.142,143.7
6.102,-73.709,110.6
6.775,-73.135,147.3
6.739,-73.195,152.8
6.806,-73.133,142.7
6.806,-73.180,137.3
6.802,-73.176,145.0
6.835,-73.227,145.7
6.805,-73.081,142.5
6.778,-73.153,144.0
6.788,-73.157,146.0
6.824,-73.141,147.2
6.813,-73.119,141.7
6.718,-73.174,153.8
6.791,-73.103,138.1
6.832,-73.155,146.0
6.778,-73.034,146.0
6.810,-73.115,143.1
6.833,-73.160,138.5
6.775,-73.161,144.4
6.811,-73.166,142.1
6.810,-73.187,145.5
6.790,-73.177,142.5
6.414,-73.430,122.0
6.786,-73.136,147.1
6.887,-73.174,136.0
6.801,-73.137,146.5
6.795,-73.169,149.2
6.178,-73.653,114.7
6.778,-73.158,147.8
6.781,-73.134,135.8
6.796,-73.034,140.4
6.734,-73.172,138.4
6.786,-73.029,144.0
6.761,-73.139,143.2
6.798,-73.138,144.7
6.810,-73.125,147.5
6.843,-73.139,145.7
6.837,-73.138,146.9
6.746,-73.116,146.3
6.786,-73.153,145.4
6.553,-73.468,120.4
6.796,-73.138,149.1
6.795,-73.141,153.1
6.845,-73.178,142.8
6.791,-73.128,147.2
6.809,-73.138,154.5
6.745,-73.139,145.6
6.682,-73.123,144.2
6.759,-73.098,149.8
6.743,-73.173,149.1
6.805,-73.180,140.8
6.752,-73.115,145.6
6.740,-73.163,153.9
6.804,-73.167,137.7
6.779,-73.066,149.6
6.792,-73.142,142.6
6.779,-73.156,148.0
6.772,-73.176,145.5
6.822,-73.116,149.2
6.777,-73.130,145.9
6.754,-73.182,149.0
6.673,-73.274,130.0
6.811,-72.915,140.0
6.819,-73.143,154.0
6.804,-73.142,146.7
6.814,-73.070,148.0
6.794,-73.128,145.3
6.799,-73.084,139.0
6.783,-73.148,146.4
6.830,-73.174,153.4
6.799,-73.109,147.8
6.779,-73.068,146.7
6.774,-73.160,140.6
6.784,-73.178,153.6
6.799,-73.153,143.5
6.774,-73.131,140.2
6.875,-73.596,20.9
6.337,-73.569,116.0
6.827,-73.011,147.8
6.790,-73.067,154.0
7.041,-73.406,4.3
6.873,-73.126,143.2
6.726,-73.192,150.2
6.797,-73.173,147.6
6.776,-73.122,138.6
6.788,-73.044,141.6
6.796,-73.124,143.1
6.758,-72.951,176.0
6.772,-73.143,142.3
6.793,-73.163,145.3
6.816,-73.106,142.4
6.763,-73.124,147.7
6.795,-73.166,138.0
6.815,-73.151,144.0
6.801,-73.178,145.0
6.721,-73.161,150.5
6.614,-73.422,114.2
6.791,-73.178,136.8
6.755,-73.127,144.4
6.776,-73.123,148.9
6.795,-73.182,144.2
6.549,-73.556,116.9
5.913,-73.790,108.8
6.765,-73.151,148.0
6.784,-73.146,150.1
6.766,-73.098,143.8
6.264,-73.584,105.3
6.803,-73.409,126.5
6.804,-73.114,147.8
6.827,-73.144,149.1
6.777,-73.141,147.2
6.781,-73.204,139.3
6.762,-73.103,152.0
6.747,-73.133,141.2
6.767,-73.138,152.7
6.752,-73.109,143.5
6.858,-73.091,132.0
6.805,-73.157,144.6
6.806,-73.148,151.6
6.756,-73.141,146.7
6.853,-73.150,144.1
6.812,-73.162,144.0
6.776,-73.125,148.2
6.799,-72.983,145.2
6.773,-73.100,142.0
6.771,-73.119,143.6
6.829,-73.154,141.2
6.766,-73.117,139.2
7.382,-73.117,152.5
6.788,-73.133,133.6
6.772,-73.111,145.9
6.768,-73.106,148.1
6.271,-73.671,105.3
6.765,-73.102,142.0
6.787,-73.127,160.0
6.789,-73.103,142.0
6.786,-73.156,138.0
5.912,-73.739,107.9
6.817,-73.146,146.8
6.799,-73.345,117.1
6.739,-73.173,141.6
6.765,-73.165,149.6
6.765,-73.128,135.6
6.781,-72.866,142.0
6.806,-73.156,143.3
6.812,-73.216,136.6
6.778,-73.121,150.4
6.772,-73.093,144.8
6.066,-73.602,114.0
6.768,-73.282,143.3
6.801,-73.350,132.7
6.794,-73.123,149.5
6.807,-73.069,141.7
6.783,-73.099,133.8
7.056,-72.943,140.3
6.803,-73.143,150.7
6.810,-73.141,149.8
6.823,-73.074,146.6
6.755,-73.206,138.9
6.523,-73.526,109.0
6.761,-73.174,153.5
6.783,-73.121,143.8
6.586,-73.532,109.8
6.768,-73.170,139.2
6.761,-73.120,143.2
6.769,-73.074,139.1
6.772,-73.102,145.0
6.799,-73.149,143.9
6.837,-73.151,137.6
6.759,-73.091,144.8
6.824,-73.120,140.0
6.740,-73.133,143.3
6.762,-73.170,145.1
6.815,-73.125,150.6
6.779,-73.033,142.5
6.780,-73.024,131.9
6.577,-73.405,119.3
6.726,-73.338,135.5
6.753,-73.105,166.0
6.559,-73.455,117.4
7.564,-73.065,155.5
6.779,-73.123,143.6
6.777,-73.167,147.4
6.524,-73.774,87.1
6.775,-73.175,145.5
6.322,-73.587,113.1
6.826,-73.167,144.4
7.403,-73.159,129.3
6.776,-73.111,142.5
6.839,-73.136,142.7
6.864,-73.211,131.3
6.779,-73.144,149.7
6.774,-73.142,140.8
6.778,-73.181,148.9
6.781,-73.169,150.3
6.831,-73.090,144.6
6.743,-73.059,146.4
6.791,-73.048,145.9
6.757,-73.196,148.0
6.750,-73.065,140.7
6.844,-73.137,152.8
6.798,-73.130,149.7
6.385,-72.906,4.0
6.812,-73.125,149.9
6.796,-72.997,149.5
6.785,-73.130,142.8
6.804,-73.170,147.9
6.792,-73.150,140.5
6.647,-73.708,21.3
6.814,-73.160,148.4
6.255,-73.902,13.8
6.314,-73.636,114.4
6.843,-73.130,146.1
6.813,-73.193,145.2
6.838,-73.116,153.5
6.327,-73.657,106.6
6.712,-73.231,145.5
6.806,-73.109,141.5
6.791,-73.086,144.7
6.791,-73.122,151.6
6.784,-73.118,144.8
6.816,-73.187,138.0
6.310,-73.589,113.7
6.816,-73.144,145.1
6.803,-73.109,150.6
6.772,-73.137,143.9
6.774,-73.133,145.2
7.323,-73.140,4.0
6.796,-73.147,147.9
6.794,-73.119,146.3
6.818,-73.108,145.5
6.756,-73.112,139.5
6.033,-73.713,111.8
