Latitud,Longitud
6.814,-73.134
6.836,-73.144
6.741,-72.928
7.315,-73.203
6.826,-73.175
6.794,-73.129
6.159,-73.689
6.815,-73.119
6.790,-73.158
7.287,-73.308
6.813,-73.132
6.826,-73.170
6.799,-73.065
6.397,-73.684
6.791,-73.094
6.800,-73.142
5.938,-73.774
6.904,-73.301
6.825,-73.206
6.825,-73.106
6.840,-73.121
6.778,-73.152
6.731,-73.165
7.037,-73.827
6.857,-73.095
5.945,-73.715
6.850,-73.038
6.763,-73.138
6.792,-73.141
6.808,-73.191
6.812,-73.183
6.793,-73.113
6.684,-73.189
6.764,-73.142
6.820,-73.142
6.763,-73.109
6.780,-73.133
7.032,-72.965
6.800,-73.112
6.812,-73.140
7.351,-74.217
7.463,-73.190
6.817,-73.154
6.741,-73.158
6.815,-73.177
6.744,-73.104
6.248,-73.647
6.752,-73.118
6.620,-73.385
6.818,-73.114
6.597,-73.307
6.779,-73.137
6.877,-73.277
6.574,-73.454
6.822,-73.179
6.702,-73.235
6.774,-73.162
5.822,-73.913
6.821,-73.170
7.426,-73.479
6.750,-73.156
6.773,-73.124
6.800,-73.151
6.769,-73.118
6.773,-73.147
6.051,-73.711
6.805,-73.136
6.776,-73.154
6.822,-73.099
6.378,-73.652
6.769,-73.106
6.781,-73.159
6.795,-73.183
6.747,-73.075
6.830,-73.114
6.735,-73.129
6.127,-73.748
6.759,-73.271
6.802,-73.123
6.807,-73.177
6.774,-73.109
6.809,-73.143
6.809,-73.153
6.795,-73.137
6.809,-73.154
6.758,-73.131
6.764,-73.141
6.790,-73.171
6.706,-73.502
6.856,-73.131
6.823,-73.161
6.811,-73.071
6.771,-73.176
6.787,-73.112
6.825,-73.124
6.760,-73.152
6.767,-73.485
6.787,-73.155
6.817,-73.137
6.421,-73.375
6.755,-73.190
6.699,-73.100
6.787,-73.165
6.050,-73.707
7.489,-73.128
6.814,-73.148
6.777,-73.118
6.847,-73.125
6.774,-73.921
6.093,-74.202
6.785,-73.113
6.801,-73.155
6.833,-73.180
6.781,-73.136
6.844,-73.178
6.805,-73.144
6.814,-73.153
6.762,-73.204
6.812,-73.127
6.519,-73.548
6.822,-73.131
6.831,-73.152
6.762,-73.145
6.752,-73.201
6.830,-73.144
6.779,-73.126
6.810,-73.086
6.787,-73.115
6.523,-73.566
6.756,-73.156
6.793,-73.086
6.798,-73.134
6.259,-73.632
6.792,-73.125
6.760,-73.150
6.812,-73.123
6.775,-73.127
6.752,-73.151
6.779,-73.159
6.818,-73.018
6.803,-73.143
6.866,-73.099
6.762,-73.121
6.826,-73.126
6.652,-73.211
6.720,-73.092
6.759,-73.072
6.736,-73.141
6.780,-73.155
6.784,-73.134
6.769,-73.135
6.828,-73.133
6.777,-73.097
6.177,-73.903
6.733,-73.163
6.737,-73.122
6.758,-73.152
6.789,-73.107
6.761,-73.153
6.779,-73.105
6.781,-73.057
6.813,-73.147
6.814,-73.112
6.750,-73.098
6.757,-73.120
7.461,-73.181
6.792,-73.176
6.772,-73.139
7.399,-73.236
6.815,-73.196
6.807,-73.174
6.815,-73.150
6.786,-73.149
6.738,-73.243
6.676,-73.225
6.781,-73.182
6.808,-73.155
6.679,-73.204
7.561,-73.069
6.809,-73.093
6.793,-73.144
6.813,-73.030
7.058,-72.918
6.811,-73.140
6.670,-73.413
6.801,-73.067
6.800,-73.324
6.730,-73.185
6.814,-73.162
6.845,-73.187
6.850,-73.104
6.754,-73.076
6.773,-73.137
6.721,-73.151
6.735,-73.138
6.799,-73.130
6.722,-73.207
6.850,-73.180
6.799,-73.159
6.801,-73.217
6.849,-73.378
6.806,-73.218
6.762,-73.076
6.819,-73.135
6.800,-73.205
6.811,-73.108
6.911,-73.170
6.680,-73.264
6.735,-73.164
6.766,-73.011
6.770,-73.111
6.807,-73.131
6.773,-73.068
6.803,-73.170
6.775,-73.142
6.787,-73.168
6.792,-73.096
6.819,-73.267
6.310,-73.584
6.715,-73.197
6.606,-73.403
6.801,-73.123
6.729,-73.158
6.819,-73.166
6.696,-73.166
6.783,-73.117
6.771,-73.168
6.696,-73.105
6.794,-73.120
6.749,-73.135
6.825,-73.109
7.266,-73.681
6.774,-73.191
6.828,-73.149
6.802,-73.177
6.801,-73.106
6.824,-73.203
6.794,-73.120
6.789,-73.185
6.788,-73.182
6.769,-73.143
6.741,-73.020
7.469,-73.226
6.793,-73.139
6.802,-73.148
6.804,-73.112
6.841,-73.157
6.768,-73.124
6.781,-73.114
6.789,-73.154
6.824,-73.189
7.000,-73.308
6.805,-73.086
6.682,-73.213
7.391,-73.181
6.710,-73.113
6.799,-73.140
6.709,-73.197
6.765,-73.118
6.800,-73.125
6.823,-73.157
6.798,-73.130
6.700,-73.237
6.770,-73.162
6.801,-73.167
6.810,-73.112
6.799,-73.156
6.792,-73.102
6.778,-73.185
6.735,-73.244
6.770,-73.133
6.874,-73.322
6.806,-73.074
6.860,-73.349
6.604,-73.428
6.771,-73.132
6.871,-73.112
6.919,-73.081
6.747,-73.138
6.812,-73.152
6.815,-73.189
6.807,-73.075
6.840,-73.135
6.782,-73.168
6.784,-73.158
6.759,-73.097
6.768,-73.142
6.810,-73.146
6.813,-73.153
6.784,-73.130
6.825,-73.348
6.790,-73.152
6.782,-73.184
6.736,-73.195
6.865,-72.957
6.206,-73.704
6.784,-73.172
6.782,-73.143
6.843,-73.147
6.777,-73.101
6.746,-73.114
7.301,-73.688
6.786,-73.169
6.561,-73.246
6.740,-73.148
6.828,-73.145
6.780,-73.091
6.835,-73.073
6.791,-73.156
6.771,-73.156
6.711,-73.211
6.613,-73.162
6.824,-73.173
6.820,-73.103
6.873,-73.179
6.791,-73.107
6.847,-72.990
6.778,-73.174
6.816,-73.165
6.796,-73.023
6.703,-73.434
6.815,-73.107
6.754,-73.142
6.749,-73.113
6.708,-73.232
6.699,-73.421
6.824,-72.994
6.792,-73.158
6.829,-73.204
6.256,-73.555
5.846,-73.742
6.789,-73.107
6.806,-73.166
6.779,-73.122
6.800,-73.108
6.761,-73.091
6.794,-73.018
6.796,-73.129
6.610,-73.130
6.769,-73.161
6.813,-73.129
6.792,-73.193
6.772,-73.093
6.849,-73.143
6.788,-73.167
6.746,-73.130
6.775,-73.103
6.792,-73.136
6.814,-73.144
6.771,-73.144
6.671,-73.322
7.372,-73.457
6.818,-73.159
6.814,-73.097
6.771,-73.117
6.807,-73.110
6.046,-73.700
6.532,-73.523
6.782,-73.064
6.796,-73.207
6.838,-73.092
6.800,-73.167
6.819,-72.991
6.768,-73.135
6.826,-73.081
6.857,-73.154
6.763,-73.181
6.784,-73.105
6.809,-73.061
6.617,-72.931
6.736,-73.184
6.787,-73.132
6.781,-73.125
6.795,-73.142
6.793,-73.213
6.776,-73.103
6.790,-73.142
5.903,-73.751
5.891,-73.309
6.817,-73.164
6.759,-73.120
6.814,-73.144
6.809,-73.189
7.557,-73.138
6.789,-73.152
6.771,-73.150
6.775,-73.118
6.787,-73.103
6.807,-73.169
6.742,-73.111
6.830,-73.195
6.809,-73.166
6.842,-73.168
6.803,-73.177
6.715,-73.139
6.810,-73.121
6.676,-73.176
6.566,-73.107
7.380,-73.021
6.805,-73.163
6.797,-73.126
6.981,-73.296
6.739,-73.153
5.935,-73.784
6.777,-73.117
6.849,-73.153
6.766,-73.135
6.814,-73.144
6.775,-73.109
6.814,-73.101
6.819,-73.163
6.761,-73.116
6.810,-73.174
6.739,-73.154
6.802,-73.145
6.856,-73.186
6.800,-73.129
6.761,-73.140
6.829,-73.116
6.748,-73.141
6.740,-73.157
6.305,-73.584
6.761,-73.198
6.777,-73.084
6.792,-73.140
6.846,-73.186
6.519,-73.562
6.793,-73.036
6.796,-73.161
6.755,-73.121
6.793,-73.133
6.816,-73.173
6.821,-72.980
6.770,-73.050
6.899,-73.206
6.808,-73.148
6.793,-73.141
6.775,-73.095
6.807,-73.133
6.853,-73.191
6.741,-73.107
6.826,-73.098
6.781,-73.098
6.835,-73.070
6.777,-73.128
6.816,-73.061
6.778,-73.130
6.788,-73.125
6.829,-73.179
6.776,-73.220
6.848,-73.115
6.809,-73.167
6.802,-73.143
6.828,-73.107
6.768,-73.078
6.709,-73.206
6.650,-73.340
6.818,-73.122
6.807,-73.152
6.647,-73.139
6.806,-73.070
6.801,-73.109
6.815,-73.153
6.780,-73.094
6.848,-73.108
6.835,-73.091
6.825,-73.239
6.563,-73.505
6.772,-73.172
6.790,-73.174
6.624,-73.271
6.764,-73.173
6.799,-73.145
6.793,-73.134
6.808,-73.187
6.083,-73.714
6.789,-73.154
6.784,-73.157
6.811,-73.149
6.823,-73.100
6.505,-73.564
6.827,-73.448
7.051,-73.549
6.517,-73.448
6.751,-73.160
5.896,-73.676
6.751,-73.157
7.431,-73.179
6.633,-73.404
6.761,-73.136
6.818,-73.156
6.792,-73.190
6.794,-73.120
6.792,-73.163
6.866,-73.196
6.942,-73.070
6.771,-73.087
6.802,-73.164
6.796,-73.170
6.819,-73.147
6.804,-73.138
6.766,-73.113
6.793,-73.141
6.802,-73.148
5.804,-73.637
6.365,-73.491
6.466,-73.782
6.793,-73.168
6.802,-73.168
6.733,-73.155
7.606,-73.308
6.759,-73.120
6.781,-73.078
6.807,-73.178
6.869,-72.923
6.741,-73.141
6.654,-73.151
6.826,-73.509
6.795,-73.170
6.795,-73.166
5.917,-73.584
6.684,-73.190
6.814,-73.146
6.747,-73.156
6.762,-73.160
6.865,-73.186
6.784,-73.141
6.746,-73.157
6.553,-73.441
6.780,-73.154
6.316,-73.590
6.548,-73.770
6.752,-73.135
7.397,-73.403
6.796,-73.100
6.137,-73.678
6.772,-73.150
6.794,-73.085
6.763,-73.128
6.802,-73.182
6.852,-73.225
6.817,-73.141
6.772,-73.068
6.711,-73.133
5.854,-73.639
6.738,-73.139
6.729,-73.135
6.738,-73.139
6.745,-73.144
6.787,-73.144
6.814,-73.015
6.815,-73.168
6.472,-73.614
6.775,-73.142
6.810,-73.171
6.313,-73.533
6.801,-73.052
6.734,-73.175
6.808,-73.173
6.897,-73.322
6.029,-73.844
6.749,-73.135
6.815,-73.161
6.978,-73.147
6.825,-73.170
6.243,-73.765
6.765,-73.148
6.791,-73.157
6.798,-73.138
6.584,-73.414
6.770,-73.134
7.355,-73.233
6.854,-73.496
6.805,-73.111
6.808,-73.105
6.622,-73.746
6.780,-73.119
6.747,-73.052
6.742,-73.189
6.852,-73.118
6.780,-73.145
6.751,-73.167
6.571,-73.241
6.751,-73.148
6.779,-73.094
6.773,-73.137
6.801,-73.154
6.286,-74.069
6.821,-73.134
6.751,-73.150
6.778,-73.163
7.364,-73.212
6.790,-73.207
6.791,-73.180
6.822,-73.052
6.172,-73.301
6.681,-73.236
6.913,-73.109
6.829,-73.049
5.968,-73.769
6.811,-73.149
6.804,-73.197
6.754,-73.129
6.732,-73.149
6.828,-73.172
5.861,-73.722
6.743,-73.144
6.773,-73.141
6.817,-72.984
6.799,-73.131
6.673,-73.165
6.783,-73.143
6.816,-73.369
6.778,-73.405
6.852,-73.321
6.788,-73.027
7.458,-73.166
5.850,-73.966
6.731,-73.171
6.859,-73.160
6.663,-73.575
6.300,-73.703
6.839,-73.138
6.784,-73.160
6.872,-73.250
6.811,-73.150
6.794,-73.099
6.162,-73.757
6.775,-73.142
6.748,-73.100
6.777,-73.123
5.968,-73.950
6.799,-73.164
6.373,-73.555
7.449,-73.168
6.876,-73.214
6.802,-73.173
6.841,-73.129
6.807,-73.154
7.447,-73.239
6.801,-73.093
6.772,-73.144
6.793,-73.163
6.756,-73.169
6.744,-73.161
6.770,-73.108
7.435,-73.421
6.650,-73.241
6.778,-73.093
6.819,-73.056
6.806,-73.181
6.784,-73.142
6.829,-73.170
6.601,-73.478
6.802,-73.050
6.798,-73.176
5.952,-73.680
6.746,-73.130
6.486,-73.630
6.829,-73.156
6.796,-73.223
6.787,-73.133
6.799,-73.135
6.759,-73.181
6.765,-73.142
6.806,-73.160
6.807,-73.114
6.786,-73.141
6.798,-73.163
6.753,-73.191
6.759,-73.207
6.476,-73.160
6.818,-73.155
6.757,-73.052
6.804,-73.148
6.751,-73.129
6.811,-73.188
6.792,-73.200
6.786,-73.091
6.838,-73.035
6.767,-73.107
6.743,-73.024
6.813,-73.144
6.753,-73.135
6.720,-73.159
6.741,-73.140
6.833,-73.144
6.766,-73.159
6.748,-73.264
6.746,-73.182
6.812,-73.073
6.806,-73.127
6.755,-73.109
6.808,-73.154
6.778,-73.174
6.747,-73.107
6.836,-73.161
6.775,-73.139
6.764,-73.683
6.842,-73.108
6.791,-73.181
6.797,-73.058
6.785,-73.152
5.957,-74.229
6.785,-73.157
6.799,-73.145
6.747,-73.366
6.808,-73.185
6.765,-73.187
6.780,-73.122
6.791,-73.136
6.831,-73.106
6.817,-73.191
6.851,-73.014
6.784,-73.127
6.814,-73.151
6.792,-73.124
6.792,-73.135
6.818,-73.158
6.104,-73.927
6.795,-73.114
6.545,-73.557
6.843,-73.080
6.668,-73.170
6.111,-73.658
6.813,-73.158
6.844,-73.113
6.848,-73.028
6.822,-73.145
6.776,-73.138
6.813,-72.993
6.051,-73.750
6.799,-73.143
6.787,-73.124
6.784,-73.141
6.838,-73.161
6.801,-73.174
6.719,-73.231
6.825,-72.972
6.808,-73.115
6.855,-73.143
6.797,-73.150
6.806,-73.166
7.206,-73.346
6.793,-73.156
6.795,-73.151
6.752,-73.144
6.781,-73.114
6.775,-73.154
6.797,-73.156
6.799,-73.153
6.824,-73.278
6.767,-73.079
5.989,-73.849
6.737,-73.190
6.737,-73.172
6.597,-73.191
6.812,-73.128
6.803,-73.087
6.761,-73.117
6.812,-73.090
6.801,-73.408
6.788,-73.121
6.836,-73.176
6.810,-73.129
6.541,-73.536
6.635,-73.154
5.815,-73.627
6.836,-73.118
6.810,-73.243
6.788,-73.157
6.788,-73.104
6.788,-72.924
6.825,-73.142
6.750,-73.003
6.764,-73.187
6.741,-73.161
6.831,-73.037
6.803,-73.191
6.233,-73.706
6.526,-73.516
6.838,-73.134
6.240,-73.711
6.710,-73.203
6.797,-73.149
6.807,-73.081
6.790,-73.140
6.800,-73.127
6.805,-73.179
6.804,-73.115
6.778,-73.129
6.865,-72.944
6.845,-73.207
6.582,-73.462
7.391,-73.140
7.046,-73.445
6.820,-73.158
7.189,-74.114
6.719,-73.142
6.825,-73.072
6.816,-73.184
6.799,-73.139
6.804,-73.162
6.692,-73.208
5.904,-73.712
6.716,-73.255
6.783,-73.153
6.809,-73.134
6.794,-73.156
6.761,-73.148
5.917,-73.628
6.801,-73.171
6.765,-73.107
6.778,-73.169
6.850,-73.158
6.803,-73.134
7.199,-74.119
6.686,-73.087
6.786,-73.080
6.562,-73.578
6.592,-73.113
6.725,-73.200
6.786,-73.162
6.530,-73.515
6.782,-73.095
6.761,-73.105
6.789,-73.144
6.816,-73.176
6.795,-73.114
6.723,-73.390
6.831,-73.135
6.792,-73.147
6.812,-73.207
6.797,-73.152
6.743,-73.071
6.832,-73.204
6.813,-73.014
6.742,-73.163
6.763,-73.118
6.811,-73.143
6.827,-73.099
6.820,-73.099
6.798,-73.115
6.807,-73.067
6.078,-73.820
6.786,-73.152
6.836,-73.124
6.794,-73.112
6.721,-73.179
6.756,-73.011
6.785,-73.120
6.835,-73.143
6.795,-72.988
6.714,-73.108
6.678,-73.017
6.799,-73.141
6.803,-73.139
6.712,-73.147
6.468,-73.504
7.391,-73.166
6.781,-73.118
6.824,-73.151
6.801,-73.176
6.765,-73.130
6.776,-73.140
6.767,-73.109
6.832,-73.154
6.772,-73.130
6.769,-73.126
6.776,-73.169
6.793,-73.151
6.828,-73.158
6.763,-73.143
6.807,-73.135
6.814,-73.099
6.044,-73.710
6.877,-72.845
6.841,-73.082
6.762,-73.203
6.784,-73.164
6.805,-73.348
6.696,-73.185
6.707,-73.112
6.775,-73.422
6.837,-73.064
6.813,-73.304
6.799,-73.112
6.821,-73.133
7.061,-73.086
6.801,-73.123
6.771,-73.094
6.746,-73.118
6.814,-73.132
6.820,-73.156
5.901,-73.753
6.227,-73.817
6.794,-73.096
7.383,-73.749
6.770,-73.126
6.786,-73.136
6.815,-73.045
6.771,-73.131
6.795,-73.147
6.794,-73.100
6.067,-73.581
6.830,-73.087
6.752,-73.077
6.790,-73.162
6.823,-73.128
6.709,-73.146
6.761,-73.125
6.794,-73.177
6.813,-73.036
6.802,-73.105
6.779,-73.189
6.787,-73.114
6.061,-73.682
6.347,-73.052
6.810,-73.166
6.728,-73.198
6.776,-73.131
6.789,-73.098
6.809,-73.173
5.747,-73.909
6.841,-73.123
6.722,-73.147
6.811,-73.131
6.783,-73.196
6.737,-73.112
6.802,-73.158
6.801,-73.154
6.884,-73.152
6.584,-73.576
6.806,-73.176
6.757,-73.115
6.809,-73.154
6.917,-72.955
6.770,-73.150
6.383,-73.663
6.835,-73.038
6.813,-73.161
7.463,-73.213
6.792,-73.150
7.150,-72.956
6.056,-73.702
6.639,-73.216
6.789,-73.070
6.779,-73.103
6.778,-73.132
6.777,-73.048
6.749,-73.409
6.774,-73.222
6.802,-73.136
6.794,-73.127
6.790,-73.177
6.757,-73.084
6.824,-73.087
6.802,-73.131
6.786,-73.127
6.792,-73.083
6.670,-73.005
6.826,-73.232
6.782,-73.127
6.790,-73.078
6.743,-73.118
6.786,-73.129
6.789,-73.160
6.781,-73.087
6.774,-73.167
6.123,-73.743
6.847,-73.167
6.799,-73.148
6.771,-73.137
6.836,-73.162
6.627,-74.094
6.772,-73.260
6.794,-73.186
6.754,-73.152
6.804,-73.131
6.777,-73.148
6.816,-73.145
6.814,-73.166
6.776,-73.128
6.832,-73.153
6.808,-73.085
6.011,-73.840
6.780,-73.068
6.810,-73.165
7.387,-73.193
6.553,-73.532
6.807,-73.177
6.703,-73.220
6.692,-73.152
7.261,-73.048
6.773,-73.126
6.821,-73.155
6.508,-73.582
7.316,-73.452
6.794,-73.189
6.921,-73.444
6.856,-73.008
6.795,-73.138
6.831,-73.214
6.791,-73.160
6.672,-73.635
6.699,-73.077
6.743,-73.086
6.311,-73.707
6.515,-73.524
6.743,-73.146
6.803,-73.133
6.790,-73.166
6.799,-73.147
6.770,-73.155
6.768,-73.161
6.336,-73.686
6.771,-73.120
6.831,-73.183
6.815,-73.154
6.773,-73.134
6.793,-73.139
6.823,-73.146
6.836,-73.122
6.835,-73.159
6.805,-73.094
6.564,-73.593
6.808,-73.163
6.850,-73.151
7.531,-73.183
6.735,-73.170
6.756,-73.133
6.805,-73.138
6.686,-73.157
6.803,-73.161
6.624,-74.176
6.776,-73.138
6.773,-73.021
6.774,-73.118
6.723,-73.221
7.151,-73.172
6.810,-73.134
6.804,-73.175
6.726,-73.228
6.761,-73.134
6.555,-73.493
6.790,-73.116
6.576,-73.498
6.795,-73.149
6.759,-73.147
6.722,-73.167
6.813,-73.147
6.807,-73.150
6.750,-73.148
6.825,-73.092
6.765,-73.122
6.270,-73.675
6.355,-73.626
6.790,-73.158
6.876,-72.973
6.789,-73.151
6.390,-73.658
6.778,-73.165
6.808,-73.159
6.564,-73.478
6.824,-73.160
6.825,-73.139
7.152,-73.138
6.745,-73.174
6.855,-73.180
6.836,-73.024
6.869,-73.186
6.684,-73.259
6.790,-73.144
6.845,-73.223
6.809,-73.191
6.283,-74.239
6.793,-73.112
6.778,-73.137
6.759,-73.132
6.753,-73.193
6.759,-73.106
6.790,-73.116
6.802,-73.144
6.739,-72.962
6.757,-73.335
6.771,-73.406
6.108,-73.711
6.815,-73.127
6.745,-73.018
6.783,-73.140
6.771,-73.160
6.802,-73.108
6.732,-73.108
6.746,-73.162
6.745,-73.073
6.766,-73.121
6.739,-73.131
6.126,-73.734
6.749,-73.123
6.704,-73.489
7.385,-73.390
6.777,-73.095
6.801,-73.148
6.888,-73.546
6.839,-73.193
6.822,-73.074
7.361,-73.198
6.798,-73.193
7.261,-73.804
6.799,-73.147
6.498,-73.511
6.715,-73.185
6.819,-72.960
6.788,-73.166
6.793,-73.095
6.773,-73.083
6.833,-73.152
6.831,-73.189
6.815,-73.137
6.756,-73.522
6.433,-73.272
6.775,-73.195
6.725,-73.141
6.790,-73.156
6.734,-73.087
6.738,-73.205
6.828,-73.090
6.789,-73.157
6.788,-73.180
6.806,-73.454
6.986,-72.785
6.801,-73.203
6.808,-73.123
6.816,-73.136
6.790,-73.135
6.769,-73.144
6.779,-73.149
6.839,-73.204
6.836,-73.144
6.799,-73.121
6.763,-73.120
6.790,-73.146
7.265,-73.628
6.764,-73.136
6.768,-73.200
6.827,-73.176
6.529,-73.489
6.698,-73.180
6.184,-73.639
6.803,-73.092
6.785,-73.150
6.758,-73.112
6.717,-73.208
6.808,-73.131
6.780,-73.149
6.797,-73.174
6.776,-73.112
6.403,-73.264
6.746,-73.128
6.803,-73.110
6.749,-73.113
6.810,-73.216
6.802,-73.108
6.774,-73.093
5.816,-73.968
6.797,-73.069
6.775,-73.133
6.437,-73.424
6.825,-73.140
6.785,-73.082
5.975,-73.665
6.839,-73.119
6.761,-73.225
6.788,-73.127
6.059,-73.739
6.757,-73.087
6.784,-73.148
6.825,-73.145
6.901,-73.122
6.816,-73.159
6.812,-73.121
6.479,-73.118
7.234,-73.419
7.483,-73.435
6.814,-73.146
6.790,-73.145
6.839,-73.329
6.772,-73.136
6.754,-72.968
6.091,-73.779
6.792,-73.122
6.712,-73.127
6.802,-73.118
7.199,-73.255
6.781,-73.111
6.814,-73.184
5.801,-73.875
6.831,-72.947
6.791,-73.148
6.816,-73.173
6.818,-73.129
6.961,-73.373
6.077,-73.732
6.765,-73.192
6.812,-73.130
6.791,-73.135
6.818,-73.208
6.824,-73.161
6.742,-73.150
6.832,-73.065
6.777,-73.061
7.449,-73.414
6.769,-73.183
6.798,-73.128
6.836,-73.123
6.817,-73.099
6.779,-73.105
6.768,-73.170
6.745,-73.171
6.798,-73.118
6.793,-73.116
5.926,-73.634
6.873,-73.512
6.824,-73.164
6.754,-73.158
6.760,-73.123
6.371,-73.752
6.848,-73.016
6.748,-73.154
6.788,-73.124
6.794,-73.173
6.741,-73.064
7.383,-73.186
6.793,-73.150
6.771,-73.059
6.790,-73.171
6.808,-73.113
6.804,-73.124
6.769,-73.128
6.782,-73.143
6.789,-73.144
6.704,-73.210
6.809,-73.147
6.806,-73.166
6.744,-73.115
6.777,-73.114
6.565,-73.564
6.750,-73.174
6.789,-73.131
6.734,-73.520
5.992,-74.197
6.816,-73.141
6.811,-73.133
6.768,-73.174
6.801,-73.044
6.679,-73.225
6.784,-73.165
6.818,-73.165
6.815,-73.166
6.770,-73.147
6.800,-73.120
6.807,-73.115
6.768,-73.145
6.527,-73.581
6.804,-73.188
6.813,-73.157
6.782,-73.173
6.800,-73.185
5.979,-73.717
6.771,-73.158
6.802,-73.151
6.802,-73.153
6.612,-73.529
6.747,-73.106
6.782,-73.154
6.838,-73.129
6.718,-73.082
6.754,-73.167
6.156,-73.733
6.729,-73.102
6.804,-73.130
6.774,-73.083
6.783,-73.088
6.816,-73.146
6.828,-73.119
6.780,-73.121
6.752,-73.170
6.779,-73.102
6.730,-73.137
6.770,-73.151
6.727,-73.222
6.766,-73.078
7.214,-74.184
6.823,-73.166
6.828,-73.201
6.754,-73.185
5.974,-73.752
6.687,-73.188
6.742,-73.169
6.720,-73.134
7.466,-73.206
6.820,-73.141
6.761,-73.183
6.788,-73.237
6.834,-73.172
6.844,-73.123
6.814,-73.154
6.786,-73.132
6.772,-73.146
6.799,-73.170
6.803,-73.145
6.798,-73.152
6.808,-73.126
6.819,-73.158
6.727,-73.220
6.846,-73.070
7.164,-73.317
6.807,-73.154
6.799,-73.117
6.767,-72.959
6.817,-73.147
6.761,-73.469
6.790,-73.144
6.766,-73.164
6.050,-73.913
6.747,-73.097
6.826,-73.132
6.927,-72.990
6.765,-73.152
6.782,-73.156
6.770,-73.058
6.783,-73.110
6.803,-73.200
6.792,-73.110
6.785,-73.166
6.795,-73.176
6.048,-73.712
6.802,-73.154
7.490,-73.214
6.849,-73.198
6.829,-73.155
6.760,-73.193
6.691,-73.731
6.799,-73.131
6.779,-73.145
6.805,-73.054
6.777,-73.165
6.768,-73.136
6.797,-72.979
6.773,-73.171
6.810,-73.104
6.717,-73.154
6.800,-73.177
6.807,-73.149
6.084,-73.597
6.828,-73.162
6.767,-73.162
6.826,-72.982
6.808,-73.152
6.805,-73.147
6.486,-73.678
6.786,-73.137
6.808,-73.145
6.765,-73.183
6.695,-73.245
6.825,-73.154
6.811,-73.120
6.796,-73.159
6.699,-73.216
6.812,-73.036
7.492,-73.344
6.773,-73.083
6.763,-73.172
6.779,-73.178
6.390,-72.995
7.439,-73.240
6.662,-73.212
6.840,-73.213
6.796,-73.151
6.799,-73.142
6.480,-73.460
6.798,-73.144
6.780,-73.156
6.528,-73.576
6.815,-73.184
6.806,-73.162
6.780,-73.116
7.228,-73.382
6.766,-73.147
6.787,-73.154
6.767,-73.082
6.858,-73.482
6.796,-73.166
6.768,-73.093
6.773,-73.171
6.811,-73.215
6.547,-74.167
6.790,-73.018
7.061,-73.410
6.769,-73.106
6.782,-73.000
6.811,-73.128
6.805,-73.123
6.762,-73.169
6.813,-73.201
6.738,-73.148
6.789,-73.172
6.800,-73.217
6.746,-73.188
6.777,-73.123
6.839,-73.048
6.777,-73.137
7.244,-73.956
6.594,-73.305
6.816,-73.125
6.868,-73.183
7.177,-73.270
6.779,-73.155
6.765,-73.065
6.834,-73.176
6.751,-73.103
6.788,-73.117
6.813,-73.182
6.724,-73.176
6.591,-73.256
6.708,-73.196
6.753,-73.134
6.811,-73.066
6.773,-73.130
6.633,-74.191
6.841,-73.119
6.734,-73.179
6.761,-73.167
6.804,-73.175
5.888,-73.878
5.828,-73.885
6.784,-73.146
6.816,-73.135
6.792,-73.139
5.901,-73.782
6.799,-73.151
6.807,-73.154
6.829,-73.176
6.805,-73.107
6.783,-73.061
6.804,-73.153
6.770,-73.112
6.758,-72.987
6.784,-73.176
6.824,-73.136
6.697,-73.187
6.769,-73.165
6.783,-73.149
6.725,-73.189
6.821,-73.160
6.736,-73.172
6.821,-73.174
6.171,-73.730
6.825,-73.126
6.801,-73.100
6.799,-73.150
6.353,-73.579
6.802,-73.146
6.777,-73.130
6.806,-73.165
5.959,-74.153
6.791,-73.136
6.705,-73.336
6.840,-73.161
7.471,-73.231
6.790,-73.147
6.799,-73.150
6.751,-73.124
6.783,-73.127
6.826,-73.126
6.769,-73.114
6.764,-73.151
7.586,-73.189
6.791,-73.190
6.735,-73.146
6.861,-73.146
6.767,-73.124
6.714,-73.194
6.807,-73.116
6.814,-73.136
6.790,-73.140
6.327,-73.568
6.712,-73.131
6.792,-73.068
6.760,-73.129
6.795,-73.065
6.843,-73.012
6.805,-73.137
6.765,-73.140
6.689,-73.165
6.583,-73.332
6.669,-73.288
6.697,-73.160
6.833,-73.162
6.774,-73.155
6.821,-73.135
6.502,-73.076
6.915,-73.300
6.845,-73.354
6.785,-73.148
6.824,-73.132
7.472,-73.245
6.822,-73.108
6.791,-73.132
6.834,-73.224
6.775,-73.151
6.801,-73.176
6.223,-72.848
6.765,-73.132
6.723,-73.197
6.798,-73.100
6.848,-73.121
6.811,-73.157
6.896,-73.055
6.711,-73.200
6.814,-73.161
6.752,-73.158
5.922,-73.794
6.810,-73.125
6.807,-73.150
6.776,-73.140
6.838,-73.157
6.844,-73.154
6.735,-73.107
6.802,-73.161
6.914,-73.445
6.712,-73.111
6.686,-73.578
6.785,-73.168
6.790,-73.158
6.772,-73.047
6.799,-73.148
6.850,-73.174
6.794,-72.872
6.745,-73.179
6.763,-73.140
6.773,-73.136
6.791,-73.060
7.363,-73.187
6.770,-73.121
7.392,-73.184
6.032,-73.833
6.773,-73.151
6.804,-73.032
6.785,-73.108
6.767,-73.017
6.779,-73.162
6.810,-73.174
6.803,-73.138
